'SerialNr.: 30391000792540156';;;;;;;;;;;;;;;;
Date;Time;Inverter No.;Device Type;Periode [s];Energy positiv [Ws];Reactive Energy L[Vars];Reactive Energy C[Vars];Uac L1 [V];Uac L2 [V];Uac L3 [V];Iac L1 [A];Iac L2 [A];Iac L3 [A];Udc MPPT1[V];Idc [A];Description
29.11.2020;08:45:24;1;122;3,00E+02;4,04E+04;2,33E+03;4,02E+03;2,36E+02;2,35E+02;2,35E+02;1,90E-01;1,90E-01;1,80E-01;6,13E+02;2,70E-01;
29.11.2020;08:50:24;1;122;3,00E+02;4,27E+04;3,16E+03;3,35E+03;2,36E+02;2,35E+02;2,35E+02;2,00E-01;2,00E-01;1,80E-01;6,12E+02;2,80E-01;
29.11.2020;08:55:24;1;122;3,00E+02;4,62E+04;4,47E+03;2,81E+03;2,36E+02;2,35E+02;2,35E+02;2,30E-01;2,50E-01;1,70E-01;6,09E+02;3,10E-01;
29.11.2020;09:00:24;1;122;3,00E+02;9,84E+04;3,32E+03;2,81E+03;2,36E+02;2,35E+02;2,35E+02;4,60E-01;4,60E-01;4,50E-01;5,21E+02;6,90E-01;
29.11.2020;09:05:24;1;122;3,00E+02;2,60E+05;2,89E+03;3,02E+03;2,37E+02;2,35E+02;2,36E+02;1,23E+00;1,21E+00;1,21E+00;5,13E+02;1,77E+00;
29.11.2020;09:10:24;1;122;3,00E+02;2,39E+05;4,06E+03;2,49E+03;2,37E+02;2,35E+02;2,36E+02;1,12E+00;1,11E+00;1,11E+00;4,53E+02;1,85E+00;
29.11.2020;09:15:24;1;122;3,00E+02;2,58E+05;2,29E+03;4,04E+03;2,37E+02;2,35E+02;2,36E+02;1,24E+00;1,18E+00;1,20E+00;4,63E+02;1,95E+00;
29.11.2020;09:20:24;1;122;3,00E+02;2,86E+05;3,60E+03;2,63E+03;2,37E+02;2,36E+02;2,36E+02;1,33E+00;1,36E+00;1,32E+00;4,89E+02;2,03E+00;
29.11.2020;09:25:24;1;122;3,00E+02;2,59E+05;4,24E+03;1,88E+03;2,36E+02;2,35E+02;2,35E+02;1,22E+00;1,22E+00;1,19E+00;4,81E+02;1,88E+00;
29.11.2020;09:30:24;1;122;3,00E+02;2,59E+05;5,00E+03;1,90E+03;2,37E+02;2,35E+02;2,35E+02;1,24E+00;1,22E+00;1,18E+00;4,12E+02;2,21E+00;
29.11.2020;09:35:24;1;122;3,00E+02;2,99E+05;4,30E+03;1,60E+03;2,36E+02;2,35E+02;2,35E+02;1,41E+00;1,41E+00;1,38E+00;4,46E+02;2,33E+00;
29.11.2020;09:40:24;1;122;3,00E+02;3,04E+05;4,32E+03;1,46E+03;2,36E+02;2,35E+02;2,35E+02;1,43E+00;1,42E+00;1,43E+00;4,54E+02;2,34E+00;
29.11.2020;09:45:24;1;122;3,00E+02;3,10E+05;2,16E+03;3,33E+03;2,36E+02;2,35E+02;2,36E+02;1,48E+00;1,43E+00;1,44E+00;4,56E+02;2,37E+00;
29.11.2020;09:50:24;1;122;3,00E+02;2,79E+05;3,92E+03;2,08E+03;2,36E+02;2,35E+02;2,35E+02;1,32E+00;1,32E+00;1,29E+00;4,33E+02;2,25E+00;
29.11.2020;09:55:24;1;122;3,00E+02;2,92E+05;5,11E+03;1,24E+03;2,36E+02;2,35E+02;2,35E+02;1,36E+00;1,39E+00;1,36E+00;4,39E+02;2,32E+00;
29.11.2020;10:00:24;1;122;3,00E+02;2,80E+05;3,61E+03;2,12E+03;2,36E+02;2,35E+02;2,35E+02;1,33E+00;1,31E+00;1,29E+00;4,43E+02;2,22E+00;
29.11.2020;10:05:24;1;122;3,00E+02;3,18E+05;4,30E+03;1,71E+03;2,36E+02;2,35E+02;2,35E+02;1,50E+00;1,50E+00;1,48E+00;4,20E+02;2,65E+00;
29.11.2020;10:10:24;1;122;3,00E+02;3,50E+05;3,58E+03;1,97E+03;2,37E+02;2,35E+02;2,36E+02;1,66E+00;1,63E+00;1,63E+00;4,47E+02;2,72E+00;
29.11.2020;10:15:24;1;122;3,00E+02;3,98E+05;4,82E+03;1,28E+03;2,36E+02;2,35E+02;2,35E+02;1,88E+00;1,87E+00;1,85E+00;4,96E+02;2,76E+00;
29.11.2020;10:20:24;1;122;3,00E+02;4,16E+05;5,05E+03;9,60E+02;2,36E+02;2,35E+02;2,35E+02;1,97E+00;1,95E+00;1,93E+00;4,96E+02;2,88E+00;
29.11.2020;10:25:24;1;122;3,00E+02;4,20E+05;4,41E+03;1,67E+03;2,36E+02;2,35E+02;2,36E+02;1,98E+00;1,97E+00;1,96E+00;4,89E+02;2,96E+00;
29.11.2020;10:30:24;1;122;3,00E+02;4,35E+05;4,93E+03;1,19E+03;2,36E+02;2,35E+02;2,35E+02;2,06E+00;2,05E+00;2,02E+00;4,96E+02;3,01E+00;
29.11.2020;10:35:24;1;122;3,00E+02;4,41E+05;5,06E+03;1,26E+03;2,36E+02;2,35E+02;2,35E+02;2,08E+00;2,09E+00;2,05E+00;4,98E+02;3,04E+00;
29.11.2020;10:40:24;1;122;3,00E+02;4,42E+05;4,79E+03;7,15E+02;2,36E+02;2,34E+02;2,35E+02;2,08E+00;2,08E+00;2,08E+00;4,97E+02;3,05E+00;
29.11.2020;10:45:24;1;122;3,00E+02;4,47E+05;4,61E+03;1,59E+03;2,36E+02;2,35E+02;2,35E+02;2,11E+00;2,11E+00;2,08E+00;4,99E+02;3,07E+00;
29.11.2020;10:50:24;1;122;3,00E+02;4,63E+05;5,29E+03;1,46E+03;2,36E+02;2,35E+02;2,35E+02;2,20E+00;2,21E+00;2,12E+00;5,13E+02;3,09E+00;
29.11.2020;10:55:24;1;122;3,00E+02;4,77E+05;4,62E+03;1,53E+03;2,36E+02;2,35E+02;2,35E+02;2,25E+00;2,26E+00;2,21E+00;5,26E+02;3,09E+00;
29.11.2020;11:00:24;1;122;3,00E+02;4,87E+05;4,89E+03;9,66E+02;2,36E+02;2,35E+02;2,35E+02;2,29E+00;2,29E+00;2,27E+00;5,35E+02;3,10E+00;
29.11.2020;11:05:24;1;122;2,99E+02;4,96E+05;4,72E+03;1,03E+03;2,36E+02;2,35E+02;2,35E+02;2,35E+00;2,33E+00;2,32E+00;5,41E+02;3,12E+00;
29.11.2020;11:10:24;1;122;3,00E+02;5,11E+05;4,50E+03;1,16E+03;2,36E+02;2,35E+02;2,35E+02;2,42E+00;2,40E+00;2,38E+00;5,53E+02;3,14E+00;
29.11.2020;11:15:24;1;122;3,00E+02;5,21E+05;4,22E+03;1,42E+03;2,37E+02;2,35E+02;2,35E+02;2,46E+00;2,46E+00;2,42E+00;5,61E+02;3,16E+00;
29.11.2020;11:20:24;1;122;3,00E+02;5,20E+05;4,73E+03;1,41E+03;2,36E+02;2,35E+02;2,35E+02;2,45E+00;2,46E+00;2,42E+00;5,61E+02;3,15E+00;
29.11.2020;11:25:24;1;122;3,00E+02;5,20E+05;4,62E+03;8,37E+02;2,36E+02;2,35E+02;2,36E+02;2,44E+00;2,45E+00;2,43E+00;5,62E+02;3,14E+00;
29.11.2020;11:30:24;1;122;3,00E+02;5,14E+05;5,01E+03;9,47E+02;2,36E+02;2,35E+02;2,36E+02;2,41E+00;2,42E+00;2,40E+00;5,60E+02;3,12E+00;
29.11.2020;11:35:24;1;122;3,00E+02;5,10E+05;5,14E+03;6,97E+02;2,36E+02;2,35E+02;2,35E+02;2,41E+00;2,39E+00;2,39E+00;5,59E+02;3,10E+00;
29.11.2020;11:40:24;1;122;3,00E+02;5,10E+05;4,84E+03;1,20E+03;2,36E+02;2,35E+02;2,35E+02;2,42E+00;2,41E+00;2,36E+00;5,62E+02;3,08E+00;
29.11.2020;11:45:24;1;122;3,00E+02;5,10E+05;4,54E+03;1,41E+03;2,36E+02;2,36E+02;2,36E+02;2,40E+00;2,40E+00;2,37E+00;5,64E+02;3,07E+00;
29.11.2020;11:50:24;1;122;3,00E+02;5,16E+05;4,23E+03;1,10E+03;2,37E+02;2,36E+02;2,36E+02;2,44E+00;2,41E+00;2,39E+00;5,74E+02;3,06E+00;
29.11.2020;11:55:24;1;122;3,00E+02;5,22E+05;5,90E+03;3,02E+02;2,36E+02;2,36E+02;2,35E+02;2,46E+00;2,47E+00;2,41E+00;5,85E+02;3,03E+00;
29.11.2020;12:00:24;1;122;3,00E+02;5,19E+05;5,90E+03;3,97E+02;2,37E+02;2,36E+02;2,36E+02;2,42E+00;2,45E+00;2,42E+00;5,87E+02;3,01E+00;
29.11.2020;12:05:24;1;122;3,00E+02;5,14E+05;4,85E+03;8,14E+02;2,37E+02;2,35E+02;2,36E+02;2,42E+00;2,42E+00;2,40E+00;5,88E+02;2,97E+00;
29.11.2020;12:10:24;1;122;3,00E+02;5,11E+05;5,03E+03;6,57E+02;2,37E+02;2,36E+02;2,36E+02;2,40E+00;2,39E+00;2,38E+00;5,91E+02;2,94E+00;
29.11.2020;12:15:24;1;122;3,00E+02;5,07E+05;4,92E+03;8,25E+02;2,37E+02;2,36E+02;2,36E+02;2,38E+00;2,38E+00;2,36E+00;5,94E+02;2,90E+00;
29.11.2020;12:20:24;1;122;3,00E+02;4,81E+05;4,32E+03;1,66E+03;2,37E+02;2,36E+02;2,36E+02;2,27E+00;2,26E+00;2,23E+00;5,78E+02;2,83E+00;
29.11.2020;12:25:24;1;122;3,00E+02;4,55E+05;3,46E+03;2,14E+03;2,37E+02;2,36E+02;2,36E+02;2,15E+00;2,13E+00;2,12E+00;5,55E+02;2,79E+00;
29.11.2020;12:30:24;1;122;3,00E+02;4,34E+05;4,20E+03;2,03E+03;2,37E+02;2,36E+02;2,36E+02;2,04E+00;2,04E+00;2,01E+00;5,30E+02;2,80E+00;
29.11.2020;12:35:24;1;122;3,00E+02;4,32E+05;3,41E+03;2,95E+03;2,37E+02;2,36E+02;2,36E+02;2,04E+00;2,02E+00;1,99E+00;5,43E+02;2,72E+00;
29.11.2020;12:40:24;1;122;3,00E+02;4,11E+05;4,45E+03;1,92E+03;2,37E+02;2,37E+02;2,36E+02;1,92E+00;1,93E+00;1,90E+00;5,57E+02;2,52E+00;
29.11.2020;12:45:24;1;122;3,00E+02;3,97E+05;4,47E+03;1,63E+03;2,37E+02;2,36E+02;2,36E+02;1,87E+00;1,85E+00;1,84E+00;5,55E+02;2,44E+00;
29.11.2020;12:50:24;1;122;3,00E+02;3,74E+05;4,02E+03;2,04E+03;2,38E+02;2,36E+02;2,36E+02;1,75E+00;1,75E+00;1,73E+00;5,64E+02;2,27E+00;
29.11.2020;12:55:24;1;122;3,00E+02;3,59E+05;4,63E+03;1,45E+03;2,37E+02;2,36E+02;2,36E+02;1,68E+00;1,68E+00;1,66E+00;5,54E+02;2,22E+00;
29.11.2020;13:00:24;1;122;3,00E+02;3,43E+05;4,64E+03;1,52E+03;2,37E+02;2,37E+02;2,37E+02;1,61E+00;1,61E+00;1,59E+00;5,65E+02;2,09E+00;
29.11.2020;13:05:24;1;122;3,00E+02;3,25E+05;4,10E+03;2,19E+03;2,38E+02;2,37E+02;2,37E+02;1,52E+00;1,52E+00;1,49E+00;5,96E+02;1,86E+00;
29.11.2020;13:10:24;1;122;3,00E+02;3,11E+05;4,09E+03;1,85E+03;2,38E+02;2,37E+02;2,36E+02;1,47E+00;1,44E+00;1,42E+00;5,55E+02;1,92E+00;
29.11.2020;13:15:24;1;122;3,00E+02;3,06E+05;5,18E+03;1,19E+03;2,38E+02;2,37E+02;2,37E+02;1,42E+00;1,44E+00;1,42E+00;5,38E+02;1,96E+00;
29.11.2020;13:20:24;1;122;3,00E+02;2,96E+05;4,67E+03;1,22E+03;2,38E+02;2,37E+02;2,37E+02;1,38E+00;1,38E+00;1,36E+00;5,29E+02;1,93E+00;
29.11.2020;13:25:24;1;122;3,00E+02;2,95E+05;3,10E+03;3,57E+03;2,38E+02;2,37E+02;2,37E+02;1,40E+00;1,35E+00;1,36E+00;5,27E+02;1,93E+00;
29.11.2020;13:30:24;1;122;3,00E+02;3,09E+05;4,08E+03;1,71E+03;2,38E+02;2,37E+02;2,37E+02;1,46E+00;1,42E+00;1,43E+00;5,65E+02;1,88E+00;
29.11.2020;13:35:24;1;122;3,00E+02;2,92E+05;4,41E+03;1,54E+03;2,38E+02;2,37E+02;2,37E+02;1,36E+00;1,37E+00;1,34E+00;5,90E+02;1,69E+00;
29.11.2020;13:40:24;1;122;3,00E+02;2,85E+05;4,41E+03;1,89E+03;2,38E+02;2,37E+02;2,37E+02;1,33E+00;1,33E+00;1,31E+00;6,01E+02;1,62E+00;
29.11.2020;13:45:24;1;122;3,00E+02;2,93E+05;4,42E+03;1,76E+03;2,37E+02;2,36E+02;2,35E+02;1,40E+00;1,38E+00;1,33E+00;5,83E+02;1,72E+00;
29.11.2020;13:50:24;1;122;3,00E+02;2,87E+05;4,27E+03;1,66E+03;2,36E+02;2,35E+02;2,35E+02;1,35E+00;1,34E+00;1,34E+00;5,88E+02;1,66E+00;
29.11.2020;13:55:24;1;122;3,00E+02;2,88E+05;4,76E+03;1,22E+03;2,36E+02;2,35E+02;2,35E+02;1,34E+00;1,35E+00;1,35E+00;6,00E+02;1,63E+00;
29.11.2020;14:00:24;1;122;3,00E+02;2,75E+05;4,20E+03;1,75E+03;2,36E+02;2,35E+02;2,35E+02;1,30E+00;1,30E+00;1,27E+00;6,19E+02;1,53E+00;
29.11.2020;14:05:24;1;122;3,00E+02;2,57E+05;4,22E+03;1,92E+03;2,36E+02;2,35E+02;2,34E+02;1,22E+00;1,21E+00;1,19E+00;6,15E+02;1,44E+00;
29.11.2020;14:10:24;1;122;3,00E+02;2,46E+05;3,79E+03;1,90E+03;2,36E+02;2,35E+02;2,35E+02;1,16E+00;1,15E+00;1,15E+00;6,27E+02;1,36E+00;
29.11.2020;14:15:24;1;122;3,00E+02;2,35E+05;3,44E+03;1,71E+03;2,36E+02;2,35E+02;2,35E+02;1,12E+00;1,08E+00;1,10E+00;6,27E+02;1,30E+00;
29.11.2020;14:20:24;1;122;3,00E+02;2,17E+05;3,69E+03;2,84E+03;2,36E+02;2,35E+02;2,35E+02;1,04E+00;1,01E+00;1,00E+00;6,31E+02;1,20E+00;
29.11.2020;14:25:24;1;122;3,00E+02;1,92E+05;3,61E+03;2,19E+03;2,36E+02;2,35E+02;2,35E+02;9,10E-01;9,00E-01;8,80E-01;6,07E+02;1,09E+00;
29.11.2020;14:30:24;1;122;3,00E+02;1,74E+05;3,06E+03;3,25E+03;2,36E+02;2,35E+02;2,34E+02;8,30E-01;8,30E-01;7,80E-01;5,71E+02;1,05E+00;
29.11.2020;14:35:24;1;122;3,00E+02;1,62E+05;3,00E+03;3,43E+03;2,36E+02;2,35E+02;2,35E+02;7,70E-01;7,50E-01;7,50E-01;6,07E+02;9,20E-01;
29.11.2020;14:40:24;1;122;3,00E+02;1,50E+05;4,50E+03;2,05E+03;2,36E+02;2,35E+02;2,34E+02;7,20E-01;7,10E-01;6,70E-01;6,27E+02;8,40E-01;
29.11.2020;14:45:24;1;122;3,00E+02;1,37E+05;3,15E+03;3,52E+03;2,36E+02;2,35E+02;2,34E+02;6,50E-01;6,60E-01;6,10E-01;6,32E+02;7,70E-01;
29.11.2020;14:50:24;1;122;3,00E+02;1,23E+05;3,11E+03;3,48E+03;2,36E+02;2,35E+02;2,35E+02;5,80E-01;5,70E-01;5,60E-01;5,97E+02;7,20E-01;
29.11.2020;14:55:24;1;122;3,00E+02;1,11E+05;2,07E+03;4,47E+03;2,36E+02;2,34E+02;2,34E+02;5,40E-01;5,00E-01;5,20E-01;6,09E+02;6,40E-01;
29.11.2020;15:00:24;1;122;3,00E+02;9,95E+04;2,91E+03;3,16E+03;2,36E+02;2,34E+02;2,34E+02;4,80E-01;4,60E-01;4,50E-01;6,18E+02;5,70E-01;
29.11.2020;15:05:24;1;122;3,00E+02;8,02E+04;3,02E+03;3,03E+03;2,36E+02;2,35E+02;2,35E+02;3,80E-01;3,80E-01;3,60E-01;6,14E+02;4,70E-01;
29.11.2020;15:10:24;1;122;3,00E+02;6,65E+04;4,22E+03;1,89E+03;2,36E+02;2,35E+02;2,35E+02;3,10E-01;3,10E-01;3,00E-01;5,87E+02;4,10E-01;
29.11.2020;15:15:24;1;122;3,00E+02;5,73E+04;2,87E+03;3,66E+03;2,36E+02;2,35E+02;2,35E+02;2,60E-01;2,80E-01;2,60E-01;5,97E+02;3,50E-01;
29.11.2020;15:20:24;1;122;3,00E+02;4,91E+04;2,32E+03;4,35E+03;2,35E+02;2,35E+02;2,34E+02;2,30E-01;2,20E-01;2,20E-01;6,11E+02;3,00E-01;
29.11.2020;15:25:24;1;122;3,00E+02;3,56E+04;2,46E+03;4,51E+03;2,35E+02;2,34E+02;2,34E+02;1,80E-01;1,80E-01;1,40E-01;5,92E+02;2,40E-01;
29.11.2020;15:30:24;1;122;3,00E+02;2,09E+04;2,44E+03;4,05E+03;2,35E+02;2,34E+02;2,34E+02;1,10E-01;9,00E-02;9,00E-02;5,79E+02;1,50E-01;
29.11.2020;15:35:24;1;122;3,00E+02;1,63E+04;2,88E+03;3,87E+03;2,34E+02;2,34E+02;2,34E+02;9,00E-02;8,00E-02;7,00E-02;5,75E+02;1,30E-01;
29.11.2020;15:40:24;1;122;3,00E+02;1,29E+04;2,68E+03;3,73E+03;2,34E+02;2,34E+02;2,34E+02;7,00E-02;7,00E-02;6,00E-02;5,74E+02;1,10E-01;
29.11.2020;15:45:24;1;122;3,00E+02;1,05E+04;1,80E+03;5,18E+03;2,34E+02;2,34E+02;2,34E+02;7,00E-02;6,00E-02;6,00E-02;5,73E+02;1,00E-01;
29.11.2020;15:50:24;1;122;3,00E+02;3,59E+03;3,36E+03;2,88E+03;2,34E+02;2,34E+02;2,34E+02;4,00E-02;6,00E-02;6,00E-02;3,49E+02;9,00E-02;
29.11.2020;15:55:24;1;122;3,00E+02;0,00E+00;3,06E+03;3,36E+03;2,34E+02;2,33E+02;2,33E+02;5,00E-02;6,00E-02;6,00E-02;1,37E+02;7,00E-02;
29.11.2020;16:00:24;1;122;3,00E+02;0,00E+00;2,65E+03;2,72E+03;2,34E+02;2,33E+02;2,33E+02;5,00E-02;5,00E-02;5,00E-02;1,76E+02;5,00E-02;
29.11.2020;16:05:24;1;122;3,00E+02;0,00E+00;9,24E+02;1,59E+03;2,20E+02;2,19E+02;2,20E+02;5,00E-02;5,00E-02;5,00E-02;4,33E+02;5,00E-02;
29.11.2020;16:10:24;1;122;3,00E+02;0,00E+00;1,01E+03;1,82E+03;2,20E+02;2,18E+02;2,20E+02;4,00E-02;4,00E-02;4,00E-02;4,25E+02;3,00E-02;
29.11.2020;16:15:24;1;122;3,00E+02;0,00E+00;3,65E+02;8,07E+02;2,09E+02;2,08E+02;2,08E+02;4,00E-02;5,00E-02;6,00E-02;4,35E+02;2,00E-02;
29.11.2020;16:20:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;4,32E+02;0,00E+00;
29.11.2020;16:25:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;4,17E+02;0,00E+00;
29.11.2020;16:30:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,85E+02;0,00E+00;
29.11.2020;16:35:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,01E+02;0,00E+00;
29.11.2020;16:40:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,73E+02;0,00E+00;
29.11.2020;16:45:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,36E+02;0,00E+00;
29.11.2020;16:50:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,05E+02;0,00E+00;
29.11.2020;16:55:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;6,61E+01;0,00E+00;
29.11.2020;17:00:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;4,95E+01;0,00E+00;
29.11.2020;17:05:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,90E+01;0,00E+00;
29.11.2020;17:10:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,36E+01;0,00E+00;
29.11.2020;17:15:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,24E+01;0,00E+00;
29.11.2020;17:20:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,99E+01;0,00E+00;
29.11.2020;17:25:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,11E+01;0,00E+00;
29.11.2020;17:30:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,06E+01;0,00E+00;
29.11.2020;17:35:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,99E+01;0,00E+00;
29.11.2020;17:40:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,09E+01;0,00E+00;
29.11.2020;17:45:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,99E+01;0,00E+00;
29.11.2020;17:50:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,15E+01;0,00E+00;
29.11.2020;17:55:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,14E+01;0,00E+00;
29.11.2020;18:00:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,06E+01;0,00E+00;
29.11.2020;18:05:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,17E+01;0,00E+00;
29.11.2020;18:10:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,05E+01;0,00E+00;
29.11.2020;18:15:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,20E+01;0,00E+00;
29.11.2020;18:20:24;1;122;2,99E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,25E+01;0,00E+00;
29.11.2020;18:25:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,15E+01;0,00E+00;
29.11.2020;18:30:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,35E+01;0,00E+00;
29.11.2020;18:35:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,28E+01;0,00E+00;
29.11.2020;18:40:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,42E+01;0,00E+00;
29.11.2020;18:45:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,48E+01;0,00E+00;
29.11.2020;18:50:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,29E+01;0,00E+00;
29.11.2020;18:55:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,45E+01;0,00E+00;
29.11.2020;19:00:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,32E+01;0,00E+00;
29.11.2020;19:05:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,43E+01;0,00E+00;
29.11.2020;19:10:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,49E+01;0,00E+00;
29.11.2020;19:15:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,34E+01;0,00E+00;
29.11.2020;19:20:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,53E+01;0,00E+00;
29.11.2020;19:25:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,42E+01;0,00E+00;
29.11.2020;19:30:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,50E+01;0,00E+00;
29.11.2020;19:35:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,58E+01;0,00E+00;
29.11.2020;19:40:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,42E+01;0,00E+00;
29.11.2020;19:45:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,60E+01;0,00E+00;
29.11.2020;19:50:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,50E+01;0,00E+00;
29.11.2020;19:55:24;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,56E+01;0,00E+00;
